airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,Command_fault,Command
93.046944,1372.268311,1373.461792,7.303434,4.332466,7.303434,4.332466,1370.000122,1370,1692.195679,92.855362,1072.882202,330.911621,186.826538,0.153504,0.344202,1100.273071,-0.020631,0.146077,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.043106,1377.800293,1378.993774,7.302832,4.332357,7.302832,4.332357,1380.000122,1380,1697.708984,92.899048,1072.832397,330.911621,187.122284,0.1535,0.344107,1100.154297,-0.020631,0.146069,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.041702,1381.389404,1382.582764,7.302402,4.332285,7.302402,4.332285,1380.000122,1380,1701.285034,92.927414,1072.798462,330.911621,187.314011,0.153497,0.344045,1100.136108,-0.02063,0.146057,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.030846,1386.624512,1387.817993,7.301826,4.332181,7.301826,4.332181,1390.000122,1390,1706.499878,92.968819,1072.747681,330.911621,187.593491,0.153493,0.343955,1100.220825,-0.02063,0.146048,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.0271,1391.860596,1393.054077,7.301197,4.332075,7.301197,4.332075,1390.000122,1390,1711.7146,93.010277,1072.695435,330.911621,187.872818,0.15349,0.343865,1100.384766,-0.020629,0.146037,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.035088,1395.74353,1396.937012,7.300704,4.331993,7.300704,4.331993,1400.000122,1400,1715.588135,93.0411,1072.65332,330.911621,188.080231,0.153487,0.343799,1100.150879,-0.020629,0.146024,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.025436,1400.970459,1402.16394,7.300117,4.331887,7.300117,4.331887,1400.000122,1400,1720.802246,93.082634,1072.596069,330.911621,188.359314,0.153483,0.34371,1099.923096,-0.020629,0.146014,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.042007,1404.704468,1405.897949,7.299652,4.331807,7.299652,4.331807,1400.000122,1400,1724.526489,93.11232,1072.555664,330.911621,188.558578,0.15348,0.343646,1099.80957,-0.020628,0.146002,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.020805,1409.932007,1411.125366,7.29903,4.331693,7.29903,4.331693,1410.000122,1410,1729.740112,93.153923,1072.496704,330.911621,188.837433,0.153475,0.343556,1099.721924,-0.020628,0.145993,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.015961,1413.369751,1414.563232,7.298581,4.331614,7.298581,4.331614,1410.000122,1410,1733.166138,93.181282,1072.457153,330.911621,189.020615,0.153473,0.343497,1099.856079,-0.020627,0.145981,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.016083,1418.892212,1420.085571,7.297893,4.331484,7.297893,4.331484,1420.000122,1420,1738.677124,93.225319,1072.390503,330.911621,189.315186,0.153468,0.343403,1099.666016,-0.020627,0.145972,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.007828,1424.264771,1425.458252,7.297185,4.331352,7.297185,4.331352,1420.000122,1420,1744.03894,93.268211,1072.32312,330.911621,189.601669,0.153463,0.343311,1099.529907,-0.020626,0.145958,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.010391,1427.846802,1429.040283,7.296691,4.331261,7.296691,4.331261,1430.000122,1430,1747.613281,93.296822,1072.276367,330.911621,189.792587,0.15346,0.34325,1099.47168,-0.020625,0.145944,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.010414,1433.368042,1434.561401,7.296,4.331121,7.296,4.331121,1430.000122,1430,1753.123413,93.340958,1072.204224,330.911621,190.086792,0.153456,0.343156,1099.369995,-0.020625,0.145934,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.005211,1436.653564,1437.847046,7.295544,4.331034,7.295544,4.331034,1440.000122,1440,1756.399536,93.36721,1072.161499,330.911621,190.261673,0.153453,0.3431,1099.499268,-0.020624,0.14592,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.006165,1442.170044,1443.363525,7.294829,4.330885,7.294829,4.330885,1440.000122,1440,1761.909058,93.4114,1072.088135,330.911621,190.555664,0.153447,0.343006,1099.228516,-0.020624,0.145911,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.000244,1445.751709,1446.94519,7.294314,4.330784,7.294314,4.330784,1450.000122,1450,1765.482544,93.440071,1072.039185,330.911621,190.746292,0.153444,0.342945,1099.301147,-0.020623,0.145897,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.994789,1451.269653,1452.463135,7.29358,4.330626,7.29358,4.330626,1450.000122,1450,1770.991455,93.484306,1071.96228,330.911621,191.04007,0.153439,0.342851,1099.241089,-0.020623,0.145886,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.995697,1454.844849,1456.03833,7.293064,4.330519,7.293064,4.330519,1450.000122,1450,1774.564575,93.513008,1071.911499,330.911621,191.230545,0.153436,0.34279,1099.011353,-0.020622,0.145872,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.012314,1460.20813,1461.401611,7.292352,4.330357,7.292352,4.330357,1460.000122,1460,1779.92395,93.556076,1071.835693,330.911652,191.516129,0.15343,0.342698,1098.740845,-0.020622,0.145861,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.991615,1463.636108,1464.82959,7.291842,4.330248,7.291842,4.330248,1460.000122,1460,1783.347778,93.583611,1071.786499,330.911652,191.698517,0.153427,0.342639,1098.713623,-0.020621,0.145847,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.987213,1468.855591,1470.04895,7.29112,4.330081,7.29112,4.330081,1470.000122,1470,1788.557617,93.625519,1071.709473,330.911652,191.975952,0.153422,0.34255,1098.88269,-0.02062,0.145837,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
93.004829,1472.723633,1473.917114,7.290531,4.329952,7.290531,4.329952,1470.000122,1470,1792.427612,93.656662,1071.651489,330.911652,192.181961,0.153418,0.342483,1098.505005,-0.020619,0.145822,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.981178,1477.935669,1479.12915,7.289794,4.329777,7.289794,4.329777,1480.000122,1480,1797.636841,93.698601,1071.570923,330.911652,192.459137,0.153413,0.342395,1098.416016,-0.020619,0.145811,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.979897,1481.507568,1482.70105,7.289253,4.329653,7.289253,4.329653,1480.000122,1480,1801.208618,93.727364,1071.515991,330.911652,192.649124,0.153409,0.342333,1098.262329,-0.020618,0.145796,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.97316,1486.865356,1488.058838,7.288489,4.329465,7.288489,4.329465,1490.000122,1490,1806.56604,93.770523,1071.432739,330.911652,192.93396,0.153404,0.342241,1098.108032,-0.020617,0.145785,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.969566,1492.225708,1493.419189,7.287683,4.329271,7.287683,4.329271,1490.000122,1490,1811.922974,93.81369,1071.348633,330.911652,193.218628,0.153398,0.342149,1098.160278,-0.020616,0.14577,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.971001,1495.949707,1497.143188,7.287092,4.329131,7.287092,4.329131,1500.000122,1500,1815.642822,93.843681,1071.288086,330.911652,193.416214,0.153394,0.342084,1098.298218,-0.020616,0.145754,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.969017,1501.150391,1502.343872,7.286348,4.328936,7.286348,4.328936,1500.000122,1500,1820.85022,93.885666,1071.203491,330.911652,193.692703,0.153388,0.341995,1097.810059,-0.020615,0.145742,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.968605,1504.868652,1506.062134,7.285768,4.32879,7.285768,4.32879,1500.000122,1500,1824.56958,93.915665,1071.144165,330.911652,193.890091,0.153384,0.341931,1097.732666,-0.020614,0.145727,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.970093,1510.221191,1511.414673,7.284975,4.328578,7.284975,4.328578,1510.000122,1510,1829.925049,93.95887,1071.057007,330.911652,194.174164,0.153378,0.341838,1097.560303,-0.020613,0.145715,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.958717,1513.791504,1514.984985,7.284407,4.328431,7.284407,4.328431,1510.000122,1510,1833.495117,93.987671,1070.998413,330.911652,194.363464,0.153374,0.341776,1097.627563,-0.020612,0.1457,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.956276,1518.994263,1520.187744,7.283634,4.328217,7.283634,4.328217,1520.000122,1520,1838.701172,94.029686,1070.91272,330.911652,194.639359,0.153368,0.341686,1097.536499,-0.020612,0.145688,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.953224,1522.712158,1523.90564,7.283038,4.328058,7.283038,4.328058,1520.000122,1520,1842.419556,94.059692,1070.851074,330.911652,194.836319,0.153364,0.341622,1097.578979,-0.020611,0.145673,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.970764,1528.060181,1529.253662,7.282231,4.327829,7.282231,4.327829,1530.000122,1530,1847.77356,94.102905,1070.761719,330.911652,195.119781,0.153358,0.341529,1097.348633,-0.02061,0.145661,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.947929,1533.265869,1534.459351,7.281386,4.3276,7.281386,4.3276,1530.000122,1530,1852.978394,94.14492,1070.673096,330.911652,195.395187,0.153351,0.341439,1097.548706,-0.020609,0.145645,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.946068,1536.976685,1538.170166,7.280758,4.327433,7.280758,4.327433,1540.000122,1540,1856.695923,94.174934,1070.607178,330.911652,195.591797,0.153347,0.341374,1097.284912,-0.020608,0.145628,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.941322,1542.032471,1543.22583,7.28,4.327208,7.28,4.327208,1540.000122,1540,1861.751343,94.215744,1070.518555,330.911652,195.859039,0.153342,0.341287,1097.486328,-0.020607,0.145615,0.1,0,1, set /instrumentation/heading-indicator/serviceable false, turn_+45
92.940491,1545.890503,1547.083984,7.279368,4.32703,7.279368,4.32703,1550.000122,1550,1865.616943,94.246956,1070.452637,330.911652,196.063278,0.153337,0.341219,1097.223633,-0.020606,0.1456,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.938683,1551.081909,1552.275391,7.278545,4.326788,7.278545,4.326788,1550.000122,1550,1870.820313,94.288963,1070.361938,330.989655,196.338058,0.15333,0.341128,1096.807007,-0.020605,0.145587,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.936127,1554.643188,1555.83667,7.277934,4.326617,7.277934,4.326617,1550.000122,1550,1874.388184,94.317764,1070.29895,331.193085,196.526382,0.153326,0.341065,1096.693848,-0.020604,0.145571,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.930763,1560.13562,1561.328979,7.277071,4.326353,7.277071,4.326353,1560.000122,1560,1879.888062,94.362167,1070.200684,331.506653,196.816544,0.153319,0.34097,1096.70105,-0.020603,0.145559,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.928864,1563.403931,1564.59729,7.276512,4.326191,7.276512,4.326191,1560.000122,1560,1883.157959,94.388565,1070.1427,331.693054,196.988983,0.153316,0.340912,1096.860107,-0.020602,0.145541,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.92601,1569.005371,1570.19873,7.275618,4.325912,7.275618,4.325912,1570.000122,1570,1888.805664,94.434151,1070.041992,332.014984,197.286652,0.153308,0.340814,1094.803101,-0.020601,0.14553,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.938705,1574.199463,1575.392822,7.274724,4.325646,7.274724,4.325646,1570.000122,1570,1894.00708,94.476135,1069.94751,332.311371,197.560654,0.153301,0.340722,1095.251831,-0.0206,0.145512,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.936447,1577.758911,1578.952393,7.274097,4.325462,7.274097,4.325462,1580.000122,1580,1897.573364,94.504913,1069.880737,332.514587,197.748428,0.153297,0.340659,1095.410522,-0.020598,0.145494,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.913643,1583.251465,1584.444824,7.273229,4.325181,7.273229,4.325181,1580.000122,1580,1903.071167,94.549271,1069.779907,332.827789,198.037766,0.15329,0.340564,1095.90332,-0.020597,0.145482,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.910492,1586.814697,1588.008179,7.272615,4.324992,7.272615,4.324992,1590.000122,1590,1906.636963,94.578041,1069.715576,333.030884,198.225357,0.153286,0.340501,1096.212158,-0.020596,0.145465,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.908562,1592.152588,1593.345947,7.271751,4.324709,7.271751,4.324709,1590.000122,1590,1911.985352,94.621178,1069.618896,333.33548,198.506577,0.153278,0.340407,1096.262573,-0.020595,0.145452,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.903488,1595.559204,1596.752686,7.271147,4.324523,7.271147,4.324523,1600.000122,1600,1915.401978,94.648735,1069.556641,333.530029,198.686157,0.153274,0.340347,1096.10791,-0.020594,0.145435,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.911728,1601.04187,1602.235352,7.270249,4.324224,7.270249,4.324224,1600.000122,1600,1920.898071,94.693047,1069.455933,333.842926,198.974915,0.153266,0.34025,1096.032227,-0.020593,0.145423,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.90123,1604.450928,1605.644409,7.269627,4.324033,7.269627,4.324033,1600.000122,1600,1924.314331,94.720589,1069.392578,334.037384,199.154312,0.153262,0.340189,1096.077637,-0.020592,0.145405,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.89241,1609.630127,1610.823486,7.268762,4.323744,7.268762,4.323744,1610.000122,1610,1929.512451,94.762482,1069.294312,334.333252,199.4272,0.153255,0.340098,1095.702759,-0.020591,0.145393,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.894447,1615.102173,1616.295532,7.267783,4.323431,7.267783,4.323431,1610.000122,1610,1935.007202,94.806747,1069.19043,334.645935,199.715515,0.153247,0.340001,1095.31604,-0.020589,0.145375,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.894882,1618.802002,1619.995483,7.267088,4.323215,7.267088,4.323215,1620.000122,1620,1938.719604,94.836639,1069.117188,334.857147,199.910233,0.153243,0.339936,1095.243652,-0.020588,0.145356,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.887741,1623.981567,1625.175049,7.266278,4.322924,7.266278,4.322924,1620.000122,1620,1943.916382,94.878487,1069.018555,335.152771,200.182709,0.153235,0.339845,1095.207031,-0.020587,0.145342,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.885582,1627.679565,1628.873047,7.265635,4.322708,7.265635,4.322708,1630.000122,1630,1947.628174,94.908363,1068.95166,335.363892,200.377243,0.15323,0.339779,1095.108765,-0.020585,0.145326,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.886612,1633.00415,1634.19751,7.264724,4.322393,7.264724,4.322393,1630.000122,1630,1952.972656,94.951363,1068.853394,335.667847,200.657257,0.153223,0.339685,1094.962402,-0.020584,0.145313,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.879883,1636.555176,1637.748535,7.26406,4.322178,7.26406,4.322178,1640.000122,1640,1956.5354,94.980011,1068.785522,335.870422,200.843857,0.153217,0.339621,1094.999634,-0.020583,0.145294,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.883759,1642.002319,1643.195801,7.263151,4.321857,7.263151,4.321857,1640.000122,1640,1961.879028,95.02298,1068.683105,336.174194,201.123627,0.15321,0.339527,1094.537598,-0.020582,0.145281,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.872192,1647.437622,1648.630981,7.262214,4.321539,7.262214,4.321539,1650.000122,1650,1967.07373,95.06472,1068.583252,336.469482,201.395508,0.153202,0.339435,1094.705811,-0.02058,0.145263,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.872437,1651.154785,1652.348145,7.261543,4.321319,7.261543,4.321319,1650.000122,1650,1970.63562,95.09333,1068.512939,336.671906,201.581863,0.153197,0.339372,1094.299316,-0.020579,0.145244,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.865761,1656.738892,1657.932373,7.260633,4.320992,7.260633,4.320992,1660.000122,1660,1975.977905,95.136223,1068.408325,336.975494,201.861282,0.15319,0.339278,1094.286621,-0.020578,0.145231,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.865089,1660.459961,1661.65332,7.259969,4.320769,7.259969,4.320769,1660.000122,1660,1979.539185,95.164803,1068.339722,337.177826,202.047485,0.153185,0.339215,1094.19812,-0.020576,0.145213,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.859825,1666.040894,1667.234375,7.25904,4.320436,7.25904,4.320436,1670.000122,1670,1984.880615,95.207649,1068.235596,337.481262,202.326691,0.153177,0.339121,1094.108154,-0.020575,0.145199,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.860794,1669.914429,1671.10791,7.258339,4.320199,7.258339,4.320199,1670.000122,1670,1988.5896,95.237389,1068.16333,337.691925,202.520508,0.153172,0.339054,1093.959229,-0.020574,0.145181,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.85672,1675.487793,1676.681274,7.257413,4.319861,7.257413,4.319861,1670.000122,1670,1993.930176,95.280182,1068.058472,337.995209,202.7995,0.153164,0.33896,1093.593628,-0.020572,0.145167,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.850365,1678.900879,1680.09436,7.256804,4.319649,7.256804,4.319649,1680.000122,1680,1997.193604,95.30632,1067.995361,338.180511,202.969925,0.15316,0.338902,1093.818237,-0.020571,0.145148,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
92.846794,1684.625,1685.818359,7.255838,4.319293,7.255838,4.319293,1680.000122,1680,2002.681641,95.350708,1067.889038,338.492065,203.25647,0.153151,0.338805,1093.40564,-0.02057,0.145136,0.1,0,1, set /instrumentation/heading-indicator/serviceable true, turn_+45
